Home,Away,Rodada,prob_PD_gol,prob_PD_gol_Fina_RB,prob_PD_gol_FinC_RB,prob_PD_gol_Fina,prob_PD_gol_FinC,prob_binpo_log,prob_DC,prob_PB,prob_PD_gol_placar,prob_PD_gol_Fina_RB_placar,prob_PD_gol_FinC_RB_placar,prob_PD_gol_Fina_placar,prob_PD_gol_FinC_placar,prob_binpo_log_placar,prob_DC_placar,prob_PB_placar,prob_binpo_p,prob_binpo_p_placar,Defi_PB,RPS_PB,Acerto_PB,Defi_PD_gol,RPS_PD_gol,Acerto_PD_gol,Defi_PD_gol_FinC_RB,RPS_PD_gol_FinC_RB,Acerto_PD_gol_FinC_RB,Defi_PD_gol_Fina_RB,RPS_PD_gol_Fina_RB,Acerto_PD_gol_Fina_RB,Defi_PD_gol_FinC,RPS_PD_gol_FinC,Acerto_PD_gol_FinC,Defi_PD_gol_Fina,RPS_PD_gol_Fina,Acerto_PD_gol_Fina,Defi_DC,RPS_DC,Acerto_DC,Defi_binpo_log,RPS_binpo_log,Acerto_binpo_log,Defi_binpo_p,RPS_binpo_p,Acerto_binpo_p,Defi_palp_br,RPS_palp_br,Acertos_palp_br_binpo_p
Vitória,Botafogo,26,[0.4861 0.2715 0.2423],[0.4849 0.27   0.245 ],[0.468  0.2776 0.2543],[0.4917 0.2686 0.2396],[0.4729 0.2767 0.2503],[0.3664 0.2651 0.3684],[0.4156 0.2365 0.3478],[0.5114 0.2884 0.2001],0.08875949578787957,0.08925644976169962,0.08654706555807665,0.08969869561611629,0.0869199129302989,0.08119812708807014,0.08633743254672363,0.09,[0.4475 0.2765 0.2759],0.08633308497784245,0.36194453000000004,0.13940500500000003,1,0.39651475,0.16142549,1,0.42475425000000006,0.17387168500000003,1,0.39825301,0.162701015,1,0.41704739,0.17026729,1,0.38792300999999996,0.15791249499999999,1,0.51842045,0.23127889000000001,1,0.6074455299999999,0.26862061,0,0.45782931,0.19071613,1,0.36215801999999997,0.147408885,1
Grêmio,São Paulo,26,[0.5239 0.2972 0.1789],[0.5247 0.2975 0.1777],[0.5251 0.2955 0.1793],[0.5239 0.2975 0.1785],[0.5244 0.2955 0.1801],[0.4556 0.2578 0.2864],[0.4939 0.253  0.253 ],[0.5714 0.3174 0.1111],0.09366549686895186,0.09351456637173695,0.09310366095347575,0.09370119969601051,0.09326419188235488,0.08230569799751303,0.10627592634316595,0.068,[0.1925 0.2557 0.5517],0.1481368361684116,1.21738393,0.558231705,0,1.0370042599999998,0.4743382100000001,0,1.03659875,0.47455719,0,1.0399936300000001,0.4756614700000001,0,1.0345516199999998,0.47361568499999995,0,1.03783971,0.47458459000000003,0,0.86595521,0.40089841500000006,0,0.78325716,0.35825548,0,0.30341163,0.11896974999999999,1,0.91675802,0.424708885,0
Corinthians,Sport,26,[0.6103 0.2799 0.1097],[0.6121 0.2799 0.1079],[0.6056 0.281  0.1133],[0.6139 0.2785 0.1076],[0.6071 0.2798 0.1131],[0.6588 0.234  0.1069],[0.5493 0.2583 0.1923],[0.5937 0.3152 0.0911],0.07149577334909132,0.07190174014068798,0.0703152955019337,0.07248078495080175,0.07077839255495824,0.08769348205251863,0.055598747979909664,0.0559,[0.4807 0.3291 0.1901],0.040932995401127464,0.27272994,0.08668945,1,0.24224419000000003,0.08196107000000002,1,0.24734924999999996,0.08420546499999998,1,0.24045283,0.08106521000000003,1,0.24545006000000003,0.08358101000000001,1,0.23821322,0.080325485,1,0.30682866999999997,0.12007413,1,0.18260105,0.06395468499999998,1,0.41411731,0.15292426999999997,1,0.36215801999999997,0.147408885,1
Cruzeiro,Internacional,26,[0.6201 0.2139 0.1651],[0.6248 0.2134 0.1609],[0.6236 0.2108 0.1645],[0.6224 0.214  0.1627],[0.6216 0.2113 0.1661],[0.6526 0.1866 0.1582],[0.5167 0.2081 0.2745],[0.6172 0.2323 0.1499],0.09879735731976601,0.09851405274049962,0.09906018032331057,0.09860429799398142,0.0991196014758331,0.09741725872217288,0.09590815463952705,0.0982,[0.5395 0.2431 0.217 ],0.09650082003173367,0.22296914000000004,0.08459322500000004,1,0.21733523,0.08594041000000001,1,0.21317384999999997,0.08455076499999997,1,0.21220340999999998,0.08347754499999999,1,0.21542345999999996,0.08555498499999999,1,0.21484905000000004,0.08467376500000003,1,0.35223475,0.15465720999999996,1,0.18053356000000004,0.07327508000000002,1,0.31824686,0.12966158500000002,1,0.36215801999999997,0.147408885,1
Criciúma,Atlético-MG,26,[0.1907 0.3049 0.5043],[0.188  0.3048 0.5071],[0.1803 0.3044 0.5153],[0.1944 0.3061 0.4995],[0.1853 0.3055 0.5091],[0.1991 0.2499 0.5507],[0.1721 0.223  0.6046],[0.1815 0.3482 0.4703],0.007803922943884193,0.0075634210026682,0.006903908980475608,0.008053364557399561,0.007277184947030971,0.014171900541402108,0.009413121123998017,0.0072,[0.1838 0.2895 0.5266],0.008279288019585006,1.0123675799999998,0.44556217,0,1.00224899,0.45469293000000005,0,1.03010154,0.46872108999999995,0,1.00939745,0.45829792500000005,0,1.01624915,0.46151037,0,0.99218882,0.44924580500000005,0,1.10068857,0.5256612549999999,0,1.0071613099999999,0.4725209499999999,0,1.02730025,0.4717976700000001,0,0.36215801999999997,0.147408885,1
Palmeiras,Chapecoense,26,[0.3916 0.3104 0.2979],[0.395  0.3114 0.2936],[0.3873 0.3112 0.3015],[0.3959 0.3104 0.2937],[0.3884 0.3104 0.3011],[0.4508 0.262  0.2871],[0.308  0.2398 0.4521],[0.3687 0.3327 0.2986],0.003049249288810342,0.0030046190357748623,0.0029869477463288197,0.003068544737206551,0.0030383983677680078,0.008714561489568147,0.00509901638508856,0.0043,[0.3979 0.3273 0.2748],0.0021762416670344027,0.5983909399999999,0.24385082499999997,1,0.55524313,0.22947728500000006,1,0.56314898,0.23315177000000006,1,0.5491959200000001,0.22611298,1,0.56106393,0.23238800499999993,1,0.5475446600000001,0.22559825000000008,1,0.74076245,0.34167442499999995,0,0.45269105000000004,0.19205224500000004,1,0.54516474,0.21901972500000005,1,0.36215801999999997,0.147408885,1
Goiás,Figueirense,26,[0.554  0.2699 0.176 ],[0.5648 0.2645 0.1705],[0.5503 0.2721 0.1775],[0.5592 0.2674 0.1734],[0.5456 0.2744 0.18  ],[0.5107 0.28   0.2092],[0.4649 0.2284 0.3065],[0.5543 0.2665 0.179 ],0.1731887783076776,0.17152225885857125,0.1742605585808638,0.1724111065494073,0.1748547675650529,0.16320971432319534,0.11173587307667403,0.1488,[0.3905 0.3016 0.3078],0.1413631556254255,0.30171174,0.115380585,1,0.30273800999999995,0.11496360999999997,1,0.30777475000000004,0.11688593,1,0.28842954000000004,0.10926878500000002,1,0.31417472,0.11943968000000002,1,0.29587495999999996,0.11218609999999998,1,0.43244082,0.19019847,1,0.36157912999999997,0.14161049499999995,1,0.5571936499999999,0.23314633499999998,1,0.36215801999999997,0.147408885,1
Botafogo,Palmeiras,27,[0.6516 0.2067 0.1408],[0.6524 0.2072 0.1394],[0.6482 0.2102 0.1407],[0.6515 0.2066 0.1408],[0.6474 0.2099 0.1418],[0.6318 0.1977 0.1687],[0.5585 0.197  0.2436],[0.6597 0.2116 0.1277],0.04965924583476794,0.04995595347213767,0.05143598639222551,0.04964530808925531,0.05124041467879111,0.04228007954314903,0.06569297481686477,0.0468,[0.3732 0.289  0.3377],0.1163053520544413,1.2408859399999999,0.5971843899999999,0,1.20553209,0.5806311299999999,0,1.2027437699999999,0.578507305,0,1.20918996,0.5822694599999999,0,1.19969201,0.57704543,0,1.20536045,0.5803945349999999,0,0.92287221,0.44135165500000006,0,1.1293162200000002,0.543622365,0,0.6614405299999999,0.2888935449999999,0,0.91675802,0.424708885,0
Fluminense,Atlético-MG,27,[0.6186 0.2068 0.1733],[0.6108 0.2104 0.1776],[0.5892 0.2168 0.1931],[0.6203 0.2063 0.1721],[0.5964 0.2139 0.1887],[0.6983 0.1564 0.1375],[0.521  0.1939 0.2838],[0.6363 0.2074 0.1548],0.048355785086021494,0.050314437705461935,0.05128893109652396,0.048292504974506004,0.04975599378502946,0.018937059408844024,0.0213837131425107,0.051,[0.5733 0.2218 0.2041],0.05275704218403489,1.0570554899999998,0.21465481499999997,0,1.04186509,0.20657640500000002,0,0.99784649,0.192396725,0,1.02808656,0.20252376,0,1.00925386,0.195840025,0,1.04435019,0.20742066999999997,0,1.0017806500000002,0.17636235000000003,0,1.2181901,0.25439791,0,0.97592494,0.18532877000000003,0,0.8609580199999999,0.156308885,0
São Paulo,Atlético-PR,27,[0.7325 0.1532 0.1085],[0.7392 0.1495 0.1049],[0.7174 0.1604 0.1173],[0.7342 0.1524 0.1075],[0.7134 0.1626 0.1194],[0.7356 0.1385 0.1135],[0.6483 0.1639 0.1842],[0.7714 0.1427 0.0793],0.0745237487657684,0.07240424975075095,0.0766273050666939,0.07433358973164593,0.07814542622810847,0.04644302955903078,0.07333446685643073,0.0853,[0.6739 0.1885 0.1357],0.10256113832085367,0.07890974,0.029840165000000012,1,0.10679873999999998,0.04232718999999998,1,0.11935020999999998,0.047409804999999985,1,0.10137090000000001,0.04022264500000002,1,0.12283467999999997,0.04876836,1,0.10543165000000002,0.041772005000000015,1,0.18448574000000004,0.079487345,1,0.10197185999999998,0.042955964999999985,1,0.16028794999999996,0.06263928999999997,1,0.36215801999999997,0.147408885,1
Santos,Bahia,27,[0.5714 0.2872 0.1413],[0.5756 0.2846 0.1397],[0.5517 0.2979 0.1504],[0.5735 0.2862 0.1403],[0.5492 0.2995 0.1512],[0.5818 0.2674 0.1507],[0.5199 0.2406 0.2394],[0.5737 0.2973 0.1289],0.212622255969169,0.21183943343008854,0.213961202814108,0.212605301102175,0.2145835691518184,0.18852532481812165,0.1618795832711549,0.206,[0.5499 0.2586 0.1913],0.15205804962068376,0.28673419,0.09918634999999999,1,0.28614749,0.10184596499999998,1,0.31233746,0.11179652500000002,1,0.28062861,0.09982970499999999,1,0.31578233,0.11305616999999998,1,0.28349677999999995,0.10079316999999999,1,0.34569673,0.14392813499999996,1,0.26910449000000003,0.098815945,1,0.30605965999999996,0.11963114999999998,1,0.36215801999999997,0.147408885,1
Coritiba,Criciúma,27,[0.6236 0.2712 0.1051],[0.6301 0.2669 0.1028],[0.6159 0.2745 0.1094],[0.6246 0.2707 0.1046],[0.6112 0.2776 0.111 ],[0.6519 0.2394 0.1084],[0.5655 0.245  0.1894],[0.6101 0.291  0.0988],0.2305252566789567,0.2292397060987225,0.22916842144313787,0.23067039577638596,0.23013171834269214,0.19758238460758684,0.19137900126332197,0.225,[0.4928 0.3383 0.1689],0.225317347708595,0.24646445,0.080901615,1,0.22627240999999995,0.07637200499999998,1,0.23485142,0.079772505,1,0.21862946,0.073717525,1,0.24054820000000005,0.08176546000000003,1,0.22514480999999997,0.07594362999999998,1,0.28468761,0.112350255,1,0.19023652999999996,0.06649469499999999,1,0.40022594,0.14288952500000002,1,0.36215801999999997,0.147408885,1
Chapecoense,Internacional,27,[0.2934 0.3112 0.3954],[0.2942 0.3117 0.3941],[0.3024 0.3109 0.3867],[0.2932 0.3112 0.3956],[0.3016 0.3106 0.3878],[0.3231 0.2648 0.412 ],[0.2667 0.2249 0.5082],[0.2964 0.332  0.3716],0.0006205733737980745,0.0006229938058527305,0.000693362296193443,0.0006192326041400648,0.0006897705683380185,0.0015102523501620186,0.0007368658599404192,0.0005,[0.1958 0.2678 0.5363],0.00023102645015277035,0.7433635199999999,0.31656976,0,0.75247016,0.32781236,0,0.73284146,0.31809132500000004,0,0.7506253399999999,0.326734225,0,0.73462376,0.3190757,0,0.75291104,0.32803279999999996,0,0.8465761400000001,0.398099745,0,0.6980566500000001,0.3140100150000001,0,1.00607217,0.46723130500000004,0,0.36215801999999997,0.147408885,1
Vitória,Goiás,27,[0.4588 0.3039 0.2372],[0.457  0.303  0.2399],[0.4504 0.3064 0.2432],[0.4593 0.3036 0.2371],[0.4521 0.3068 0.2411],[0.4399 0.3019 0.2581],[0.3979 0.2412 0.3608],[0.474  0.3097 0.2162],0.02904130610627429,0.029606649579932504,0.029002870090075992,0.02913235341055222,0.028673379560747753,0.03183374886174558,0.048713297480470825,0.0355,[0.4229 0.2989 0.2782],0.03457765980631901,0.7479325300000002,0.13573085,0,0.7513164899999998,0.13340437,0,0.7430873600000001,0.1310032,0,0.7522100100000001,0.133224505,0,0.7430498600000001,0.13126181,0,0.7521458599999999,0.13358645000000002,0,0.86427849,0.14428661499999998,0,0.7474712299999999,0.13008962999999998,0,0.74778086,0.12811982500000002,0,0.8609580199999999,0.156308885,0
Cruzeiro,Corinthians,27,[0.5749 0.2502 0.1747],[0.5752 0.2512 0.1734],[0.577  0.2462 0.1765],[0.5755 0.2503 0.174 ],[0.577  0.2455 0.1772],[0.6567 0.1976 0.1442],[0.5338 0.2119 0.2539],[0.6038 0.2561 0.1398],0.07211494654627475,0.07254445922144198,0.07019169367359233,0.07213250385604889,0.0698520407743599,0.04468214995206097,0.0801943873641113,0.0635,[0.5429 0.2554 0.2015],0.07657226292408914,1.17010569,0.55200127,0,1.07423014,0.50565003,0,1.0716956899999999,0.5052936649999998,0,1.07722404,0.50689602,0,1.07019909,0.5047176699999999,0,1.07612634,0.506572965,0,0.8865092600000001,0.4205055450000001,0,1.20269429,0.580542815,0,0.99757182,0.46601167000000004,0,0.91675802,0.424708885,0
Grêmio,Sport,27,[0.5423 0.3525 0.1052],[0.542  0.3528 0.1052],[0.542 0.352 0.106],[0.543 0.352 0.105],[0.5427 0.3515 0.1058],[0.6077 0.3051 0.0872],[0.5277 0.3138 0.1585],[0.5376 0.3951 0.0673],0.14106759328769258,0.14097127870931234,0.140897361159228,0.14134270942417038,0.14117078826868112,0.1649564162222715,0.12819906041240992,0.1261,[0.3333 0.3607 0.306 ],0.06759780883281294,0.37444706000000005,0.109171525,1,0.34481258000000004,0.110278165,1,0.344904,0.11049999999999999,1,0.34529888,0.11041551999999999,1,0.34386918000000005,0.11015846500000004,1,0.343778,0.10993699999999999,1,0.3466599800000001,0.12409477000000005,1,0.25458913999999994,0.080751565,1,0.6682293800000001,0.26906244500000004,0,0.36215801999999997,0.147408885,1
Figueirense,Flamengo,27,[0.4798 0.2893 0.2308],[0.471  0.2917 0.2373],[0.4675 0.2944 0.238 ],[0.4798 0.2893 0.2308],[0.4741 0.2926 0.2332],[0.5244 0.2548 0.2206],[0.4486 0.2294 0.3218],[0.5168 0.2854 0.1977],0.05073398818743682,0.05175411939770265,0.05136315971661862,0.05073979292738526,0.050611582052790205,0.05480055813983675,0.07263678681689721,0.0476,[0.3967 0.3059 0.2974],0.060933176513925255,0.9922206900000001,0.45530354500000003,0,0.90557117,0.41086143,0,0.8858716100000001,0.39952393500000005,0,0.8886411799999998,0.4017761449999999,0,0.8983678100000001,0.40629985500000004,0,0.90557117,0.41086143,0,0.71382156,0.33046299999999995,0,0.9473827599999999,0.44107401999999996,0,0.74459246,0.325508825,0,0.91675802,0.424708885,0
Flamengo,Cruzeiro,28,[0.2858 0.2587 0.4553],[0.2861 0.2606 0.4531],[0.2859 0.2588 0.4551],[0.2857 0.2586 0.4555],[0.2865 0.2573 0.456 ],[0.2068 0.2034 0.588 ],[0.2671 0.1987 0.5335],[0.3541 0.2795 0.3663],0.017301730515553435,0.017285681467443914,0.01730783751438796,0.017292944873416403,0.017409254028099997,0.010182713797105824,0.014181805507043881,0.0228,[0.155  0.2198 0.6245],0.005929548303908067,0.62948275,0.27571788999999997,0,0.7843054199999999,0.35878096499999995,0,0.7840322599999999,0.35861847,0,0.7828651799999999,0.35756707,0,0.7832215400000001,0.35860036500000003,0,0.7845787,0.35894350999999997,0,0.8612463499999999,0.41125627000000003,0,1.0162817999999998,0.48851675999999994,0,1.15233729,0.5524502649999999,0,0.36215801999999997,0.147408885,1
Corinthians,Botafogo,28,[0.6929 0.2227 0.0841],[0.6876 0.226  0.086 ],[0.6612 0.2404 0.0981],[0.6923 0.223  0.0843],[0.6645 0.2383 0.097 ],[0.6985 0.1924 0.1079],[0.6476 0.2001 0.1518],[0.7169 0.2221 0.0606],0.08465762254764087,0.08559916289475625,0.09150513418472234,0.08478140508765435,0.09098832551935997,0.09004802887575873,0.08994263915877557,0.0752,[0.6052 0.2459 0.1486],0.1093387945561348,1.12274638,0.25883338499999997,0,1.0913785099999997,0.24361692999999998,0,1.02380121,0.22343404500000003,0,1.07926576,0.24012944000000003,0,1.03115614,0.22550406499999998,0,1.09011478,0.24322677000000004,0,1.08226901,0.22129064999999998,0,1.15176242,0.24990325000000002,0,0.9570158099999999,0.19421916999999997,0,0.8609580199999999,0.156308885,0
Atlético-MG,São Paulo,28,[0.5598 0.2153 0.2238],[0.5634 0.2164 0.2191],[0.5656 0.2156 0.2176],[0.5599 0.2153 0.2237],[0.5628 0.2148 0.2213],[0.4223 0.2041 0.371 ],[0.4868 0.1908 0.321 ],[0.6194 0.2092 0.1699],0.08196187705563604,0.08544643098709008,0.08523399976916855,0.0819459230923815,0.0824265234543969,0.0353810985259957,0.06664558608594015,0.0951,[0.2846 0.239  0.4759],0.06577952483361617,0.21748701000000004,0.08711828500000003,1,0.29021657,0.12217863000000004,1,0.28253648000000003,0.11828912,1,0.28545333,0.11955440499999999,1,0.28625657000000004,0.12030340500000003,1,0.29008379000000006,0.12211213000000005,1,0.40281987999999996,0.18365898,1,0.5130351,0.23666050499999997,1,0.79539897,0.36937718500000005,0,0.36215801999999997,0.147408885,1
Bahia,Chapecoense,28,[0.481  0.3142 0.2047],[0.479  0.3155 0.2055],[0.47   0.3242 0.2058],[0.4808 0.3144 0.2047],[0.4722 0.3234 0.2044],[0.4675 0.2869 0.2455],[0.4371 0.2445 0.3183],[0.4986 0.3169 0.1845],0.10673111279515031,0.10744988758671456,0.11110668720252204,0.10680330043624875,0.11041931690671022,0.10017102968278055,0.12088270972333096,0.0931,[0.3453 0.2916 0.3631],0.1241470461663302,1.01406782,0.456821105,0,0.96258473,0.4318520249999999,0,0.95675928,0.42582682,0,0.9602115,0.430335625,0,0.9605397600000001,0.4279761000000001,0,0.9625180900000001,0.4317558450000001,0,0.7155515499999999,0.32781749,0,0.8701381100000001,0.39383781,0,0.6099042600000001,0.26243685,1,0.91675802,0.424708885,0
Internacional,Fluminense,28,[0.4965 0.2582 0.2451],[0.4971 0.2573 0.2454],[0.4891 0.2544 0.2563],[0.4962 0.2581 0.2454],[0.4882 0.2551 0.2564],[0.4457 0.2524 0.3017],[0.4068 0.2152 0.3777],[0.5166 0.2611 0.222 ],0.09292231992298869,0.09314498686173218,0.09365929872199139,0.09292595423882473,0.09348418910104472,0.09135145904705394,0.08574592373346036,0.0954,[0.3766 0.2874 0.3359],0.07755226558550173,0.35113277000000004,0.14154647000000004,1,0.3802535,0.15684219000000005,1,0.39142786,0.16340555,1,0.37933286,0.15661390500000003,1,0.39275621000000005,0.16391711,1,0.38065121,0.15709151000000002,1,0.54085457,0.247385165,1,0.46197714000000006,0.19919607000000003,1,0.5840551299999999,0.250761785,1,0.36215801999999997,0.147408885,1
Sport,Vitória,28,[0.4954 0.2825 0.222 ],[0.5009 0.2805 0.2185],[0.4793 0.2869 0.2337],[0.4948 0.2827 0.2224],[0.4748 0.2884 0.2367],[0.546  0.255  0.1987],[0.4054 0.2387 0.3558],[0.4893 0.3004 0.2102],0.04997233089953503,0.04948918337197625,0.051952275827249074,0.050009469410744814,0.05233871501385335,0.04896929104133217,0.07539486042130808,0.0482,[0.3497 0.3308 0.3195],0.05760288630448104,0.95343869,0.4315202950000001,0,0.93051141,0.42527479000000007,0,0.89925579,0.40839547000000004,0,0.9403233099999999,0.4307433900000001,0,0.89123649,0.40395464500000006,0,0.9294080900000001,0.4246666500000001,0,0.63632049,0.28960699000000006,0,1.00522269,0.46985854500000007,0,0.69479898,0.29268517,0,0.91675802,0.424708885,0
Atlético-PR,Figueirense,28,[0.6098 0.2311 0.1586],[0.6142 0.2275 0.1577],[0.595  0.2387 0.166 ],[0.6093 0.2313 0.1589],[0.5909 0.2418 0.1669],[0.6214 0.219  0.1589],[0.4574 0.2221 0.3203],[0.5447 0.2722 0.1828],0.07260772107278195,0.07341213389578752,0.06923735996985105,0.07250364881292366,0.0684013746340094,0.07398248784618776,0.03773580548217421,0.0524,[0.4442 0.2786 0.2771],0.0384108718044267,0.31480677,0.12041189500000003,1,0.23081720999999997,0.08878455,1,0.24855869000000003,0.09584039000000003,1,0.22546718000000004,0.08695044500000002,1,0.25368566000000004,0.09767613000000001,1,0.23139539,0.08902755000000001,1,0.4463352599999999,0.19856752499999997,1,0.21654817000000004,0.08440530500000003,1,0.4633160100000001,0.19287674500000004,1,0.36215801999999997,0.147408885,1
Criciúma,Santos,28,[0.2133 0.3434 0.4433],[0.2108 0.3408 0.4484],[0.2074 0.3421 0.4506],[0.2132 0.3433 0.4435],[0.2094 0.344  0.4466],[0.2369 0.3263 0.4367],[0.2168 0.2428 0.5402],[0.2359 0.3658 0.3983],0.007085632974190669,0.006971299045188753,0.006668933403834203,0.007077637198689311,0.006769860124409073,0.009638257294569854,0.008082068881762971,0.0074,[0.2038 0.3267 0.4695],0.006832815304484407,0.87630134,0.37124585,0,0.93333534,0.40770588999999996,0,0.94828753,0.41558251,0,0.9400438400000001,0.4119496,0,0.9428359199999999,0.41224995999999997,0,0.9336013799999999,0.40787324499999994,0,0.9641701199999999,0.45271722,0,0.87950019,0.3865579300000001,0,0.9610975799999999,0.427182345,0,0.36215801999999997,0.147408885,1
Goiás,Coritiba,28,[0.4537 0.3246 0.2217],[0.454  0.3237 0.2223],[0.4559 0.3229 0.2212],[0.4537 0.3245 0.2217],[0.4559 0.3235 0.2206],[0.4526 0.2979 0.2495],[0.413  0.247  0.3399],[0.4747 0.3253 0.2   ],0.03699581090029646,0.03712149037041369,0.037505108633640434,0.03701009458523924,0.03744490969912627,0.03889569485771208,0.03056655514416234,0.0367,[0.3319 0.3198 0.3484],0.02016232726995609,0.42176017999999993,0.15797004499999998,1,0.45295974,0.17379729,1,0.44923866000000007,0.17248712500000002,1,0.45231498000000003,0.173766645,1,0.44936142000000007,0.172354585,1,0.45289483,0.17381947,1,0.5211100099999999,0.230084505,1,0.45064142,0.180948505,1,0.67001221,0.28383525500000006,0,0.36215801999999997,0.147408885,1
Palmeiras,Grêmio,28,[0.2351 0.3728 0.3921],[0.2342 0.3739 0.3918],[0.2302 0.3708 0.3991],[0.2349 0.3727 0.3924],[0.231  0.3698 0.3992],[0.3075 0.3526 0.3399],[0.2122 0.2637 0.5241],[0.2005 0.421  0.3785],0.03447400045156412,0.03411598504862653,0.033999040797267496,0.03446186276019059,0.034312862476877676,0.049959093622636716,0.04019517078411364,0.0319,[0.415  0.3186 0.2664],0.07005898820471745,0.9597035,0.39123125000000003,0,0.8777942600000002,0.36940721000000004,0,0.8893654900000001,0.3758965250000001,0,0.8797580900000002,0.3700176300000001,0,0.88747368,0.37536082000000004,0,0.87826106,0.36967788500000004,0,0.96484734,0.44765482500000003,0,0.71941502,0.29754413,0,0.51469992,0.20659697999999996,1,0.36215801999999997,0.147408885,1
Palmeiras,Santos,29,[0.3453 0.283  0.3716],[0.3487 0.2847 0.3666],[0.3447 0.2835 0.3718],[0.3463 0.2837 0.37  ],[0.3432 0.2826 0.3741],[0.4353 0.2617 0.3028],[0.3084 0.2042 0.4868],[0.378  0.279  0.3429],0.03073845553438386,0.029841392208393103,0.030639263734340186,0.03041547242028147,0.0310817495585351,0.02745395130702539,0.05433814187595994,0.0309,[0.3338 0.3017 0.3645],0.025598458345936694,0.6525054100000001,0.28726650500000006,0,0.5942076500000001,0.256996495,1,0.59382558,0.256726665,1,0.60384134,0.26139362499999996,1,0.58939981,0.25470594500000004,1,0.59730938,0.25841184500000003,1,0.40018244,0.17893483999999996,1,0.7440608200000001,0.33764756500000004,0,0.6063055799999999,0.25764134499999997,1,0.91675802,0.424708885,0
Atlético-PR,Flamengo,29,[0.5356 0.2647 0.1995],[0.5271 0.2664 0.2063],[0.5209 0.2708 0.2082],[0.5363 0.2645 0.1991],[0.5277 0.2696 0.2027],[0.5884 0.2276 0.1834],[0.4141 0.2342 0.3516],[0.4747 0.3011 0.2241],0.08920373799100731,0.0891558101522984,0.08774206646591898,0.08924807999523526,0.08775670695046253,0.0981342378409384,0.08393270506404474,0.0835,[0.4148 0.2769 0.3082],0.08415093089347904,0.41682210999999997,0.16310286999999998,1,0.32553370000000004,0.127773745,1,0.34621669,0.13646285499999997,1,0.33716305999999996,0.13313834999999996,1,0.33683874,0.13207729000000004,1,0.32461874999999996,0.12734917,1,0.52175101,0.233485855,1,0.25485188,0.10163545999999997,1,0.5141198899999999,0.21875396999999996,1,0.36215801999999997,0.147408885,1
Internacional,Corinthians,29,[0.4163 0.328  0.2557],[0.4162 0.3287 0.2551],[0.4136 0.3217 0.2646],[0.4171 0.3286 0.2542],[0.4142 0.3216 0.2641],[0.4835 0.2797 0.2367],[0.3955 0.2429 0.3615],[0.4389 0.3359 0.2252],0.04756816042895544,0.047276531934496525,0.050798460904201585,0.04713626921956198,0.05072388965265695,0.05417305312980067,0.0750175226662265,0.0452,[0.4011 0.3113 0.2876],0.05775548285760054,0.9057770599999999,0.39647412499999996,0,0.8348721800000001,0.36364409,0,0.8153690100000002,0.3558655300000001,0,0.83614214,0.364049225,0,0.81653701,0.35648164500000007,0,0.8381680100000001,0.3650204550000001,0,0.6231029100000001,0.2819874100000001,0,0.89463123,0.40812325000000005,0,0.7653026599999999,0.334197485,0,0.91675802,0.424708885,0
Figueirense,Coritiba,29,[0.4243 0.3042 0.2714],[0.4195 0.3037 0.2767],[0.4227 0.3035 0.2738],[0.4238 0.3044 0.2718],[0.4266 0.3039 0.2694],[0.4352 0.2805 0.2843],[0.407  0.2268 0.3661],[0.4912 0.2904 0.2183],0.009715342668771084,0.009486726820043373,0.009672501978626616,0.009679337170847698,0.009863737316817476,0.011947920256686492,0.010259620989170206,0.0137,[0.3153 0.325  0.3597],0.003909750871900805,0.3908644899999999,0.15328800499999992,1,0.49762608999999997,0.20257137499999997,1,0.5003539799999999,0.20412086499999996,1,0.5057768300000001,0.20679925,1,0.49371913,0.20070891000000005,1,0.4985410400000001,0.20294084000000004,1,0.53711645,0.24287572500000001,1,0.47850578,0.199912765,1,0.7038231799999999,0.29909908999999996,0,0.36215801999999997,0.147408885,1
Botafogo,Sport,29,[0.5507 0.2756 0.1735],[0.5532 0.275  0.1716],[0.5544 0.2774 0.1681],[0.5521 0.2746 0.1732],[0.5538 0.277  0.1691],[0.644  0.2173 0.1379],[0.5078 0.2378 0.2543],[0.5608 0.294  0.1451],0.11725841802798709,0.11680093970767522,0.11599393924286863,0.11715599395818407,0.11622795277889346,0.1016417972692428,0.10842634536564212,0.1119,[0.3591 0.3177 0.3232],0.1348370224606214,0.8339866499999998,0.16778984499999997,0,0.8581280999999998,0.16672110999999995,0,0.8577677300000002,0.167825305,0,0.8611018,0.16777276,0,0.85801825,0.16766154499999997,0,0.86101781,0.167423655,0,0.90347817,0.161290105,0,1.0463717000000001,0.21698716500000004,0,0.69894434,0.116705525,0,0.8609580199999999,0.156308885,0
