Ano,Rodada,home_team,away_team,placar_casa,placar_visitante,resultado,FS_h,FT_h,FD_h,FF_h,RB_h,FC_h,CA_h,FinC_h,Finalizacoes_h,FS_a,FT_a,FD_a,FF_a,RB_a,FC_a,CA_a,FinC_a,Finalizacoes_a,Proporcao_C_h,Proporcao_Tot_h,Proporcao_C_a,Proporcao_Tot_a,resultado_v
2014,10,Criciúma,Fluminense,3.0,2.0,1,17.0,0.0,3.0,3.0,15.0,23.0,2.0,3.0,6.0,22.0,0.0,1.0,5.0,8.0,17.0,2.0,2.0,7.0,1.0,0.5,1.0,0.2857142857142857,[1 0 0]
2014,11,Palmeiras,Cruzeiro,1.0,2.0,3,27.0,0.0,3.0,5.0,18.0,17.0,3.0,3.0,8.0,17.0,0.0,4.0,0.0,29.0,27.0,5.0,4.0,4.0,0.3333333333333333,0.125,0.5,0.5,[0 0 1]
2014,11,Vitória,Corinthians,0.0,0.0,2,21.0,1.0,2.0,3.0,5.0,19.0,2.0,3.0,6.0,16.0,0.0,2.0,6.0,7.0,22.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,[0 1 0]
2014,11,Internacional,Flamengo,4.0,0.0,1,12.0,0.0,4.0,7.0,15.0,12.0,0.0,4.0,11.0,12.0,0.0,0.0,1.0,17.0,15.0,1.0,0.0,1.0,1.0,0.36363636363636365,0.0,0.0,[1 0 0]
2014,11,Fluminense,Santos,1.0,0.0,1,18.0,0.0,2.0,2.0,9.0,14.0,2.0,2.0,4.0,14.0,0.0,3.0,4.0,17.0,19.0,1.0,3.0,7.0,0.5,0.25,0.0,0.0,[1 0 0]
2014,11,São Paulo,Chapecoense,0.0,1.0,3,17.0,0.0,3.0,6.0,12.0,14.0,3.0,3.0,9.0,12.0,0.0,0.0,2.0,16.0,18.0,3.0,1.0,3.0,0.0,0.0,1.0,0.3333333333333333,[0 0 1]
2014,11,Atlético-PR,Criciúma,2.0,0.0,1,24.0,0.0,6.0,2.0,8.0,14.0,1.0,6.0,8.0,14.0,1.0,4.0,3.0,11.0,24.0,1.0,5.0,8.0,0.3333333333333333,0.25,0.0,0.0,[1 0 0]
2014,11,Atlético-MG,Bahia,1.0,1.0,2,17.0,1.0,3.0,7.0,11.0,17.0,3.0,4.0,11.0,17.0,0.0,3.0,4.0,14.0,18.0,4.0,3.0,7.0,0.25,0.09090909090909091,0.3333333333333333,0.14285714285714285,[0 1 0]
2014,11,Figueirense,Grêmio,0.0,1.0,3,15.0,0.0,1.0,6.0,13.0,17.0,1.0,1.0,7.0,17.0,1.0,3.0,3.0,18.0,16.0,6.0,4.0,7.0,0.0,0.0,0.25,0.14285714285714285,[0 0 1]
2014,11,Goiás,Sport,0.0,0.0,2,12.0,0.0,5.0,5.0,14.0,13.0,1.0,5.0,10.0,13.0,0.0,2.0,5.0,14.0,12.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,[0 1 0]
2014,11,Botafogo,Coritiba,1.0,0.0,1,18.0,0.0,1.0,2.0,11.0,22.0,2.0,1.0,3.0,22.0,0.0,5.0,4.0,10.0,18.0,1.0,5.0,9.0,1.0,0.3333333333333333,0.0,0.0,[1 0 0]
2014,12,Sport,Atlético-MG,2.0,1.0,1,13.0,0.0,1.0,4.0,11.0,10.0,0.0,2.0,6.0,10.0,0.0,2.0,7.0,10.0,13.0,3.0,2.0,9.0,1.0,0.3333333333333333,0.5,0.1111111111111111,[1 0 0]
2014,12,Corinthians,Palmeiras,2.0,0.0,1,25.0,0.0,6.0,2.0,13.0,20.0,1.0,6.0,8.0,18.0,0.0,1.0,4.0,8.0,26.0,2.0,1.0,5.0,0.3333333333333333,0.25,0.0,0.0,[1 0 0]
2014,12,Atlético-PR,Fluminense,0.0,3.0,3,14.0,0.0,3.0,7.0,11.0,16.0,3.0,3.0,10.0,13.0,0.0,2.0,2.0,11.0,15.0,1.0,3.0,5.0,0.0,0.0,1.0,0.6,[0 0 1]
2014,12,Goiás,São Paulo,2.0,1.0,1,10.0,0.0,1.0,4.0,8.0,15.0,2.0,2.0,6.0,15.0,0.0,3.0,5.0,12.0,10.0,1.0,3.0,8.0,1.0,0.3333333333333333,0.3333333333333333,0.125,[1 0 0]
2014,12,Flamengo,Botafogo,1.0,0.0,1,17.0,0.0,2.0,7.0,13.0,28.0,2.0,2.0,9.0,26.0,0.0,6.0,4.0,22.0,18.0,4.0,6.0,10.0,0.5,0.1111111111111111,0.0,0.0,[1 0 0]
2014,12,Santos,Chapecoense,3.0,0.0,1,15.0,0.0,0.0,1.0,23.0,18.0,2.0,3.0,4.0,17.0,0.0,6.0,2.0,11.0,15.0,1.0,6.0,8.0,1.0,0.75,0.0,0.0,[1 0 0]
2014,12,Cruzeiro,Figueirense,5.0,0.0,1,14.0,0.0,5.0,6.0,11.0,11.0,0.0,5.0,11.0,11.0,0.0,1.0,5.0,17.0,16.0,2.0,1.0,6.0,1.0,0.45454545454545453,0.0,0.0,[1 0 0]
2014,12,Grêmio,Coritiba,2.0,3.0,3,20.0,0.0,4.0,6.0,10.0,19.0,1.0,4.0,10.0,17.0,2.0,2.0,6.0,10.0,20.0,2.0,4.0,10.0,0.5,0.2,0.75,0.3,[0 0 1]
2014,12,Criciúma,Vitória,1.0,3.0,3,22.0,0.0,5.0,8.0,21.0,21.0,3.0,5.0,13.0,21.0,0.0,3.0,2.0,11.0,22.0,2.0,3.0,5.0,0.2,0.07692307692307693,1.0,0.6,[0 0 1]
2014,12,Bahia,Internacional,0.0,1.0,3,22.0,0.0,1.0,4.0,12.0,19.0,2.0,1.0,5.0,16.0,0.0,1.0,1.0,15.0,23.0,2.0,1.0,2.0,0.0,0.0,1.0,0.5,[0 0 1]
2014,13,Palmeiras,Bahia,1.0,1.0,2,17.0,0.0,3.0,11.0,11.0,21.0,3.0,3.0,14.0,20.0,0.0,3.0,2.0,14.0,17.0,3.0,3.0,5.0,0.3333333333333333,0.07142857142857142,0.3333333333333333,0.2,[0 1 0]
2014,13,Coritiba,Corinthians,0.0,0.0,2,14.0,0.0,3.0,1.0,13.0,26.0,3.0,3.0,4.0,26.0,0.0,5.0,5.0,4.0,14.0,1.0,5.0,10.0,0.0,0.0,0.0,0.0,[0 1 0]
2014,13,Figueirense,Sport,3.0,0.0,1,16.0,0.0,3.0,5.0,14.0,11.0,1.0,3.0,8.0,11.0,0.0,1.0,2.0,10.0,16.0,1.0,1.0,3.0,1.0,0.375,0.0,0.0,[1 0 0]
2014,13,Chapecoense,Flamengo,1.0,0.0,1,10.0,0.0,7.0,6.0,14.0,19.0,4.0,7.0,13.0,18.0,0.0,2.0,3.0,12.0,12.0,1.0,2.0,5.0,0.14285714285714285,0.07692307692307693,0.0,0.0,[1 0 0]
2014,13,Botafogo,Cruzeiro,1.0,1.0,2,20.0,0.0,3.0,2.0,13.0,15.0,2.0,3.0,5.0,13.0,2.0,6.0,6.0,14.0,21.0,1.0,8.0,14.0,0.3333333333333333,0.2,0.125,0.07142857142857142,[0 1 0]
2014,13,Fluminense,Goiás,2.0,0.0,1,14.0,0.0,5.0,1.0,14.0,17.0,1.0,5.0,6.0,17.0,0.0,3.0,1.0,13.0,14.0,1.0,3.0,4.0,0.4,0.3333333333333333,0.0,0.0,[1 0 0]
2014,13,São Paulo,Criciúma,1.0,1.0,2,15.0,0.0,7.0,8.0,21.0,12.0,1.0,7.0,15.0,12.0,0.0,0.0,1.0,15.0,15.0,1.0,1.0,2.0,0.14285714285714285,0.06666666666666667,1.0,0.5,[0 1 0]
2014,13,Atlético-MG,Atlético-PR,3.0,1.0,1,14.0,1.0,4.0,3.0,9.0,13.0,2.0,5.0,8.0,12.0,0.0,2.0,6.0,16.0,14.0,3.0,2.0,8.0,0.6,0.375,0.5,0.125,[1 0 0]
2014,13,Internacional,Santos,1.0,0.0,1,21.0,1.0,3.0,7.0,8.0,15.0,3.0,4.0,11.0,14.0,0.0,4.0,4.0,12.0,21.0,1.0,4.0,8.0,0.25,0.09090909090909091,0.0,0.0,[1 0 0]
2014,13,Vitória,Grêmio,2.0,1.0,1,13.0,1.0,3.0,4.0,16.0,12.0,0.0,4.0,8.0,12.0,0.0,4.0,6.0,11.0,13.0,0.0,4.0,10.0,0.5,0.25,0.25,0.1,[1 0 0]
2014,14,Flamengo,Sport,1.0,0.0,1,24.0,0.0,1.0,3.0,9.0,17.0,2.0,1.0,4.0,17.0,0.0,1.0,5.0,7.0,25.0,1.0,1.0,6.0,1.0,0.25,0.0,0.0,[1 0 0]
2014,14,Santos,Corinthians,0.0,1.0,3,10.0,0.0,1.0,7.0,14.0,19.0,2.0,1.0,8.0,19.0,0.0,3.0,4.0,6.0,12.0,3.0,3.0,7.0,0.0,0.0,0.3333333333333333,0.14285714285714285,[0 0 1]
2014,14,Atlético-PR,Botafogo,2.0,0.0,1,15.0,0.0,4.0,4.0,14.0,19.0,0.0,4.0,8.0,19.0,1.0,4.0,5.0,17.0,17.0,3.0,5.0,10.0,0.5,0.25,0.0,0.0,[1 0 0]
2014,14,Internacional,Grêmio,2.0,0.0,1,21.0,0.0,1.0,3.0,16.0,15.0,3.0,2.0,5.0,14.0,0.0,4.0,5.0,11.0,21.0,5.0,4.0,9.0,1.0,0.4,0.0,0.0,[1 0 0]
2014,14,São Paulo,Vitória,3.0,1.0,1,9.0,0.0,1.0,7.0,17.0,27.0,5.0,3.0,10.0,25.0,0.0,2.0,6.0,5.0,9.0,2.0,2.0,8.0,1.0,0.3,0.5,0.125,[1 0 0]
2014,14,Atlético-MG,Palmeiras,2.0,1.0,1,11.0,0.0,3.0,8.0,23.0,14.0,2.0,3.0,11.0,13.0,0.0,5.0,1.0,19.0,12.0,2.0,5.0,6.0,0.6666666666666666,0.18181818181818182,0.2,0.16666666666666666,[1 0 0]
2014,14,Bahia,Goiás,1.0,0.0,1,24.0,0.0,6.0,5.0,18.0,27.0,4.0,6.0,11.0,25.0,0.0,2.0,6.0,6.0,24.0,2.0,2.0,8.0,0.16666666666666666,0.09090909090909091,0.0,0.0,[1 0 0]
2014,14,Criciúma,Cruzeiro,0.0,0.0,2,15.0,0.0,2.0,2.0,8.0,19.0,3.0,2.0,4.0,17.0,1.0,4.0,3.0,8.0,16.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,[0 1 0]
2014,14,Chapecoense,Figueirense,0.0,1.0,3,23.0,0.0,3.0,4.0,11.0,16.0,2.0,3.0,7.0,14.0,0.0,5.0,2.0,15.0,23.0,1.0,5.0,7.0,0.0,0.0,0.2,0.14285714285714285,[0 0 1]
2014,14,Fluminense,Coritiba,1.0,1.0,2,18.0,0.0,3.0,3.0,11.0,14.0,3.0,3.0,6.0,14.0,1.0,2.0,5.0,13.0,18.0,1.0,3.0,8.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.125,[0 1 0]
2014,15,Palmeiras,São Paulo,1.0,2.0,3,21.0,0.0,4.0,6.0,17.0,20.0,2.0,4.0,10.0,19.0,0.0,1.0,2.0,15.0,23.0,4.0,2.0,4.0,0.25,0.1,1.0,0.5,[0 0 1]
2014,15,Coritiba,Flamengo,0.0,1.0,3,27.0,0.0,3.0,6.0,14.0,15.0,1.0,3.0,9.0,13.0,0.0,0.0,2.0,20.0,28.0,4.0,1.0,3.0,0.0,0.0,1.0,0.3333333333333333,[0 0 1]
2014,15,Cruzeiro,Santos,3.0,0.0,1,14.0,0.0,2.0,4.0,14.0,16.0,3.0,3.0,7.0,14.0,0.0,1.0,4.0,15.0,14.0,1.0,1.0,5.0,1.0,0.42857142857142855,0.0,0.0,[1 0 0]
2014,15,Vitória,Chapecoense,0.0,0.0,2,15.0,0.0,0.0,6.0,11.0,15.0,1.0,0.0,6.0,14.0,0.0,5.0,8.0,11.0,15.0,1.0,5.0,13.0,0.0,0.0,0.0,0.0,[0 1 0]
2014,15,Grêmio,Criciúma,2.0,0.0,1,20.0,0.0,3.0,6.0,17.0,16.0,1.0,3.0,9.0,16.0,0.0,2.0,5.0,12.0,21.0,2.0,2.0,7.0,0.6666666666666666,0.2222222222222222,0.0,0.0,[1 0 0]
2014,15,Botafogo,Fluminense,2.0,0.0,1,11.0,0.0,4.0,4.0,13.0,12.0,4.0,4.0,8.0,11.0,0.0,4.0,6.0,13.0,11.0,2.0,4.0,10.0,0.5,0.25,0.0,0.0,[1 0 0]
2014,15,Sport,Atlético-PR,1.0,1.0,2,19.0,1.0,6.0,3.0,9.0,18.0,4.0,7.0,10.0,16.0,0.0,1.0,3.0,7.0,20.0,3.0,1.0,4.0,0.14285714285714285,0.1,1.0,0.25,[0 1 0]
2014,15,Figueirense,Atlético-MG,2.0,2.0,2,12.0,0.0,3.0,4.0,18.0,25.0,7.0,3.0,7.0,24.0,0.0,2.0,5.0,8.0,12.0,5.0,2.0,7.0,0.6666666666666666,0.2857142857142857,1.0,0.2857142857142857,[0 1 0]
2014,15,Goiás,Internacional,0.0,1.0,3,13.0,0.0,2.0,2.0,11.0,14.0,1.0,2.0,4.0,10.0,0.0,3.0,4.0,13.0,14.0,1.0,3.0,7.0,0.0,0.0,0.3333333333333333,0.14285714285714285,[0 0 1]
2014,15,Corinthians,Bahia,1.0,1.0,2,24.0,0.0,5.0,7.0,12.0,19.0,1.0,5.0,12.0,17.0,0.0,1.0,4.0,10.0,24.0,4.0,1.0,5.0,0.2,0.08333333333333333,1.0,0.2,[0 1 0]
2014,16,Sport,Palmeiras,2.0,1.0,1,16.0,1.0,7.0,9.0,12.0,19.0,0.0,8.0,17.0,19.0,0.0,2.0,2.0,8.0,17.0,1.0,2.0,4.0,0.25,0.11764705882352941,0.5,0.25,[1 0 0]
2014,16,Corinthians,Goiás,5.0,2.0,1,17.0,0.0,6.0,9.0,21.0,12.0,1.0,6.0,15.0,12.0,0.0,2.0,3.0,15.0,17.0,3.0,2.0,5.0,0.8333333333333334,0.3333333333333333,1.0,0.4,[1 0 0]
2014,16,Santos,Atlético-PR,2.0,0.0,1,17.0,0.0,6.0,8.0,10.0,19.0,0.0,6.0,14.0,18.0,1.0,3.0,5.0,16.0,17.0,2.0,4.0,9.0,0.3333333333333333,0.14285714285714285,0.0,0.0,[1 0 0]
2014,16,Figueirense,Botafogo,1.0,0.0,1,12.0,1.0,2.0,6.0,24.0,27.0,1.0,3.0,9.0,27.0,0.0,5.0,6.0,16.0,13.0,2.0,5.0,11.0,0.3333333333333333,0.1111111111111111,0.0,0.0,[1 0 0]
2014,16,Cruzeiro,Grêmio,1.0,0.0,1,14.0,0.0,4.0,5.0,21.0,17.0,4.0,4.0,9.0,17.0,0.0,4.0,2.0,17.0,14.0,3.0,4.0,6.0,0.25,0.1111111111111111,0.0,0.0,[1 0 0]
2014,16,Coritiba,Vitória,2.0,0.0,1,11.0,0.0,3.0,7.0,10.0,20.0,3.0,3.0,10.0,20.0,0.0,1.0,3.0,13.0,11.0,1.0,1.0,4.0,0.6666666666666666,0.2,0.0,0.0,[1 0 0]
2014,16,Bahia,Criciúma,0.0,0.0,2,22.0,0.0,3.0,3.0,5.0,20.0,2.0,3.0,6.0,18.0,0.0,3.0,5.0,16.0,22.0,5.0,3.0,8.0,0.0,0.0,0.0,0.0,[0 1 0]
2014,16,Flamengo,Atlético-MG,2.0,1.0,1,14.0,0.0,6.0,3.0,27.0,16.0,2.0,6.0,9.0,15.0,0.0,1.0,5.0,10.0,15.0,2.0,1.0,6.0,0.3333333333333333,0.2222222222222222,1.0,0.16666666666666666,[1 0 0]
2014,16,Internacional,São Paulo,0.0,1.0,3,18.0,1.0,2.0,4.0,17.0,10.0,1.0,3.0,7.0,10.0,0.0,0.0,3.0,22.0,18.0,1.0,1.0,4.0,0.0,0.0,1.0,0.25,[0 0 1]
2014,16,Chapecoense,Fluminense,1.0,0.0,1,15.0,0.0,2.0,5.0,13.0,13.0,2.0,2.0,7.0,13.0,0.0,6.0,3.0,9.0,15.0,2.0,6.0,9.0,0.5,0.14285714285714285,0.0,0.0,[1 0 0]
2014,17,Fluminense,Sport,4.0,0.0,1,11.0,0.0,3.0,7.0,4.0,11.0,1.0,4.0,11.0,11.0,1.0,1.0,6.0,8.0,13.0,0.0,2.0,8.0,1.0,0.36363636363636365,0.0,0.0,[1 0 0]
2014,17,São Paulo,Santos,2.0,1.0,1,9.0,0.0,6.0,5.0,19.0,21.0,5.0,6.0,11.0,19.0,0.0,4.0,6.0,20.0,11.0,2.0,4.0,10.0,0.3333333333333333,0.18181818181818182,0.25,0.1,[1 0 0]
2014,17,Vitória,Figueirense,0.0,1.0,3,22.0,0.0,4.0,5.0,14.0,16.0,2.0,4.0,9.0,15.0,0.0,2.0,4.0,12.0,25.0,2.0,2.0,6.0,0.0,0.0,0.5,0.16666666666666666,[0 0 1]
2014,17,Grêmio,Corinthians,2.0,1.0,1,10.0,0.0,0.0,4.0,22.0,11.0,2.0,2.0,6.0,11.0,1.0,7.0,4.0,19.0,11.0,3.0,8.0,12.0,1.0,0.3333333333333333,0.125,0.08333333333333333,[1 0 0]
2014,17,Criciúma,Flamengo,0.0,2.0,3,10.0,0.0,2.0,6.0,13.0,18.0,2.0,2.0,8.0,16.0,2.0,1.0,4.0,13.0,10.0,0.0,3.0,7.0,0.0,0.0,0.6666666666666666,0.2857142857142857,[0 0 1]
2014,17,Botafogo,Chapecoense,1.0,0.0,1,14.0,0.0,4.0,5.0,5.0,17.0,2.0,4.0,9.0,15.0,1.0,4.0,2.0,13.0,14.0,1.0,5.0,7.0,0.25,0.1111111111111111,0.0,0.0,[1 0 0]
2014,17,Atlético-PR,Bahia,0.0,0.0,2,21.0,0.0,4.0,4.0,12.0,24.0,1.0,4.0,8.0,24.0,0.0,1.0,3.0,6.0,20.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,[0 1 0]
2014,17,Atlético-MG,Internacional,1.0,0.0,1,16.0,0.0,0.0,3.0,11.0,10.0,3.0,1.0,4.0,10.0,1.0,4.0,4.0,17.0,16.0,2.0,5.0,9.0,1.0,0.25,0.0,0.0,[1 0 0]
2014,17,Goiás,Cruzeiro,0.0,1.0,3,16.0,0.0,3.0,4.0,9.0,19.0,4.0,3.0,7.0,18.0,0.0,4.0,2.0,1.0,18.0,4.0,4.0,6.0,0.0,0.0,0.25,0.16666666666666666,[0 0 1]
2014,17,Palmeiras,Coritiba,1.0,0.0,1,17.0,0.0,2.0,4.0,5.0,18.0,6.0,2.0,6.0,17.0,0.0,0.0,4.0,17.0,18.0,4.0,0.0,4.0,0.5,0.16666666666666666,0.0,0.0,[1 0 0]
2014,18,Botafogo,Santos,1.0,0.0,1,9.0,0.0,4.0,5.0,11.0,14.0,2.0,4.0,9.0,13.0,0.0,4.0,3.0,12.0,10.0,2.0,4.0,7.0,0.25,0.1111111111111111,0.0,0.0,[1 0 0]
2014,18,Sport,Criciúma,2.0,0.0,1,15.0,0.0,4.0,7.0,15.0,22.0,3.0,4.0,11.0,21.0,2.0,1.0,3.0,14.0,16.0,4.0,3.0,6.0,0.5,0.18181818181818182,0.0,0.0,[1 0 0]
2014,18,Corinthians,Fluminense,1.0,1.0,2,18.0,1.0,1.0,8.0,7.0,21.0,3.0,2.0,10.0,20.0,0.0,3.0,5.0,14.0,18.0,2.0,3.0,8.0,0.5,0.1,0.3333333333333333,0.125,[0 1 0]
2014,18,Coritiba,Atlético-MG,0.0,0.0,2,15.0,1.0,6.0,7.0,10.0,20.0,2.0,7.0,14.0,20.0,2.0,1.0,4.0,30.0,17.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0,[0 1 0]
2014,18,Figueirense,São Paulo,1.0,1.0,2,13.0,0.0,2.0,3.0,11.0,20.0,1.0,2.0,5.0,19.0,0.0,3.0,4.0,14.0,13.0,2.0,3.0,7.0,0.5,0.2,0.3333333333333333,0.14285714285714285,[0 1 0]
2014,18,Palmeiras,Internacional,0.0,1.0,3,29.0,0.0,3.0,4.0,14.0,13.0,2.0,3.0,7.0,13.0,0.0,4.0,3.0,18.0,32.0,3.0,4.0,7.0,0.0,0.0,0.25,0.14285714285714285,[0 0 1]
2014,18,Cruzeiro,Chapecoense,4.0,2.0,1,14.0,0.0,3.0,12.0,12.0,12.0,4.0,4.0,16.0,11.0,0.0,2.0,3.0,7.0,15.0,3.0,2.0,5.0,1.0,0.25,1.0,0.4,[1 0 0]
2014,18,Vitória,Flamengo,1.0,2.0,3,17.0,0.0,5.0,1.0,9.0,15.0,2.0,5.0,6.0,14.0,1.0,2.0,5.0,7.0,20.0,3.0,3.0,8.0,0.2,0.16666666666666666,0.6666666666666666,0.25,[0 0 1]
2014,18,Grêmio,Bahia,1.0,0.0,1,15.0,0.0,5.0,5.0,7.0,25.0,4.0,5.0,10.0,25.0,0.0,1.0,4.0,13.0,16.0,3.0,1.0,5.0,0.2,0.1,0.0,0.0,[1 0 0]
2014,18,Goiás,Atlético-PR,3.0,1.0,1,15.0,0.0,5.0,4.0,7.0,12.0,0.0,5.0,9.0,12.0,0.0,0.0,7.0,6.0,15.0,0.0,1.0,8.0,0.6,0.3333333333333333,1.0,0.125,[1 0 0]
2014,19,Fluminense,Cruzeiro,3.0,3.0,2,19.0,0.0,3.0,2.0,11.0,13.0,1.0,3.0,5.0,13.0,0.0,1.0,5.0,34.0,20.0,4.0,3.0,8.0,1.0,0.6,1.0,0.375,[0 1 0]
2014,19,São Paulo,Sport,2.0,0.0,1,16.0,1.0,3.0,5.0,17.0,11.0,0.0,4.0,9.0,11.0,0.0,0.0,5.0,18.0,16.0,2.0,0.0,5.0,0.5,0.2222222222222222,0.0,0.0,[1 0 0]
2014,19,Atlético-MG,Botafogo,1.0,0.0,1,11.0,0.0,7.0,5.0,13.0,18.0,3.0,7.0,12.0,18.0,0.0,2.0,0.0,18.0,11.0,2.0,2.0,2.0,0.14285714285714285,0.08333333333333333,0.0,0.0,[1 0 0]
2014,19,Criciúma,Corinthians,0.0,0.0,2,16.0,0.0,3.0,6.0,4.0,26.0,5.0,3.0,9.0,24.0,0.0,6.0,3.0,11.0,16.0,3.0,6.0,9.0,0.0,0.0,0.0,0.0,[0 1 0]
2014,19,Flamengo,Grêmio,0.0,1.0,3,13.0,0.0,2.0,4.0,19.0,8.0,1.0,2.0,6.0,8.0,0.0,5.0,2.0,13.0,13.0,2.0,5.0,7.0,0.0,0.0,0.2,0.14285714285714285,[0 0 1]
2014,19,Santos,Vitória,3.0,1.0,1,11.0,0.0,7.0,8.0,23.0,19.0,1.0,7.0,15.0,17.0,0.0,5.0,2.0,17.0,12.0,5.0,5.0,7.0,0.42857142857142855,0.2,0.2,0.14285714285714285,[1 0 0]
2014,19,Atlético-PR,Palmeiras,1.0,1.0,2,11.0,1.0,4.0,5.0,2.0,14.0,3.0,5.0,10.0,13.0,1.0,3.0,4.0,6.0,13.0,0.0,4.0,8.0,0.2,0.1,0.25,0.125,[0 1 0]
2014,19,Bahia,Coritiba,0.0,0.0,2,21.0,0.0,6.0,2.0,19.0,22.0,5.0,6.0,8.0,22.0,0.0,1.0,5.0,18.0,21.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,[0 1 0]
2014,19,Internacional,Figueirense,2.0,3.0,3,23.0,0.0,3.0,5.0,14.0,18.0,3.0,3.0,8.0,17.0,1.0,2.0,0.0,12.0,24.0,3.0,3.0,3.0,0.6666666666666666,0.25,1.0,1.0,[0 0 1]
2014,19,Chapecoense,Goiás,0.0,0.0,2,17.0,1.0,4.0,5.0,5.0,17.0,2.0,5.0,10.0,16.0,0.0,4.0,2.0,11.0,17.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,[0 1 0]
2014,20,Corinthians,Atlético-MG,1.0,0.0,1,11.0,1.0,0.0,5.0,23.0,10.0,3.0,1.0,6.0,10.0,0.0,3.0,7.0,23.0,12.0,1.0,3.0,10.0,1.0,0.16666666666666666,0.0,0.0,[1 0 0]
2014,20,Palmeiras,Criciúma,1.0,0.0,1,17.0,0.0,2.0,4.0,10.0,18.0,4.0,2.0,6.0,18.0,0.0,4.0,3.0,10.0,17.0,3.0,4.0,7.0,0.5,0.16666666666666666,0.0,0.0,[1 0 0]
2014,20,Grêmio,Atlético-PR,1.0,0.0,1,14.0,0.0,4.0,4.0,7.0,10.0,2.0,4.0,8.0,9.0,0.0,2.0,5.0,14.0,14.0,3.0,2.0,7.0,0.25,0.125,0.0,0.0,[1 0 0]
2014,20,Figueirense,Fluminense,1.0,1.0,2,8.0,0.0,2.0,3.0,4.0,13.0,2.0,2.0,5.0,11.0,3.0,3.0,8.0,8.0,8.0,2.0,6.0,14.0,0.5,0.2,0.16666666666666666,0.07142857142857142,[0 1 0]
2014,20,Cruzeiro,Bahia,2.0,1.0,1,13.0,3.0,11.0,11.0,4.0,19.0,1.0,14.0,25.0,18.0,0.0,1.0,3.0,11.0,13.0,2.0,1.0,4.0,0.14285714285714285,0.08,1.0,0.25,[1 0 0]
2014,20,Sport,Santos,3.0,1.0,1,10.0,0.0,3.0,5.0,13.0,23.0,5.0,3.0,8.0,21.0,0.0,3.0,2.0,20.0,11.0,1.0,3.0,5.0,1.0,0.375,0.3333333333333333,0.2,[1 0 0]
2014,20,Coritiba,Chapecoense,3.0,0.0,1,15.0,0.0,8.0,4.0,14.0,20.0,3.0,8.0,12.0,20.0,0.0,2.0,6.0,9.0,15.0,2.0,2.0,8.0,0.375,0.25,0.0,0.0,[1 0 0]
2014,20,Botafogo,São Paulo,2.0,4.0,3,12.0,0.0,6.0,3.0,10.0,9.0,1.0,6.0,9.0,9.0,0.0,4.0,2.0,11.0,13.0,2.0,4.0,6.0,0.3333333333333333,0.2222222222222222,1.0,0.6666666666666666,[0 0 1]
2014,20,Vitória,Internacional,2.0,0.0,1,15.0,0.0,2.0,4.0,7.0,13.0,1.0,2.0,6.0,10.0,0.0,4.0,6.0,3.0,15.0,1.0,4.0,10.0,1.0,0.3333333333333333,0.0,0.0,[1 0 0]
2014,20,Goiás,Flamengo,1.0,0.0,1,12.0,0.0,5.0,4.0,9.0,13.0,0.0,5.0,9.0,12.0,0.0,5.0,6.0,14.0,12.0,0.0,5.0,11.0,0.2,0.1111111111111111,0.0,0.0,[1 0 0]
2014,21,Flamengo,Corinthians,1.0,0.0,1,13.0,0.0,6.0,6.0,15.0,21.0,2.0,6.0,12.0,19.0,0.0,2.0,2.0,17.0,13.0,1.0,2.0,4.0,0.16666666666666666,0.08333333333333333,0.0,0.0,[1 0 0]
2014,21,São Paulo,Cruzeiro,2.0,0.0,1,20.0,0.0,5.0,4.0,28.0,14.0,3.0,5.0,9.0,13.0,0.0,3.0,7.0,15.0,20.0,2.0,3.0,10.0,0.4,0.2222222222222222,0.0,0.0,[1 0 0]
2014,21,Bahia,Figueirense,3.0,0.0,1,19.0,0.0,5.0,3.0,10.0,18.0,2.0,5.0,8.0,16.0,0.0,3.0,7.0,9.0,21.0,1.0,3.0,10.0,0.6,0.375,0.0,0.0,[1 0 0]
2014,21,Internacional,Botafogo,2.0,0.0,1,12.0,1.0,6.0,8.0,17.0,13.0,2.0,7.0,15.0,12.0,0.0,3.0,4.0,6.0,13.0,3.0,3.0,7.0,0.2857142857142857,0.13333333333333333,0.0,0.0,[1 0 0]
2014,21,Fluminense,Palmeiras,3.0,0.0,1,17.0,0.0,2.0,0.0,6.0,12.0,1.0,3.0,3.0,10.0,0.0,3.0,6.0,7.0,19.0,4.0,3.0,9.0,1.0,1.0,0.0,0.0,[1 0 0]
2014,21,Atlético-PR,Vitória,2.0,0.0,1,13.0,0.0,5.0,8.0,5.0,11.0,1.0,5.0,13.0,11.0,0.0,1.0,6.0,5.0,13.0,2.0,1.0,7.0,0.4,0.15384615384615385,0.0,0.0,[1 0 0]
